Query.Mass,Name,Formula,Exact.Mass,PubChem.CID,KEGG.ID
475.1960288,Methyldopa sesquihydrate,C20H32N2O11,476.2006098,,
475.1960288,2-Methoxyestrone 3-glucuronide,C25H32O9,476.204636,443077,C11132
475.3058486,Polyporusterone C,C28H44O6,476.3137891,,
475.3058486,Polyporusterone B,C28H44O6,476.3137891,,
475.3058486,(-)-Asbestinine 2,C28H44O6,476.313791,42608232,
476.2791962,Vapiprost,C30H39NO4,477.2879087,,
476.2791962,"LysoPE(18:2(9Z,12Z)/0:0)",C23H44NO7P,477.2855393,,
476.2791962,"LysoPE(0:0/18:2(9Z,12Z))",C23H44NO7P,477.285539,71768149,
476.2791962,"PE(18:2(9Z,12Z)/0:0)",C23H44NO7P,477.285542,90657442,
478.2942124,Glycerophospho-N-Oleoyl Ethanolamine,C23H46NO7P,479.3011893,,
478.2942124,PE(18:1(9Z)/0:0)[U],C23H46NO7P,479.301153,,
478.2942124,LysoPE(18:1(11Z)/0:0),C23H46NO7P,479.301189,53480949,
478.2942124,LysoPE(0:0/18:1(9Z)),C23H46NO7P,479.301189,71768172,
478.2942124,LysoPE(0:0/18:1(11Z)),C23H46NO7P,479.301189,53480924,
478.2942124,PE(18:1(9Z)/0:0),C23H46NO7P,479.301192,58177709,
478.2942124,PC(15:1(9Z)/0:0),C23H46NO7P,479.301192,52924041,
480.3101542,LysoPC(15:0),C23H48NO7P,481.3168394,,
480.3101542,PC(15:0/0:0)[U],C23H48NO7P,481.3168394,,
480.3101542,PC(15:0/0:0)[S],C23H48NO7P,481.3168394,,
480.3101542,LysoPE(0:0/18:0),C23H48NO7P,481.316839,90658453,
480.3101542,PE(18:0/0:0),C23H48NO7P,481.316842,46891690,
480.3101542,PC(7:0/O-8:0),C23H48NO7P,481.316842,24779369,
480.3101542,PC(14:0/O-1:0),C23H48NO7P,481.316842,24779359,
480.3101542,PC(15:0/0:0),C23H48NO7P,481.316842,24779458,
480.3092653,LysoPC(15:0),C23H48NO7P,481.3168394,,
480.3092653,PC(15:0/0:0)[U],C23H48NO7P,481.3168394,,
480.3092653,PC(15:0/0:0)[S],C23H48NO7P,481.3168394,,
480.3092653,LysoPE(0:0/18:0),C23H48NO7P,481.316839,90658453,
480.3092653,PE(18:0/0:0),C23H48NO7P,481.316842,46891690,
480.3092653,PC(7:0/O-8:0),C23H48NO7P,481.316842,24779369,
480.3092653,PC(14:0/O-1:0),C23H48NO7P,481.316842,24779359,
480.3092653,PC(15:0/0:0),C23H48NO7P,481.316842,24779458,
481.28,Fusicoccin H,C26H42O8,482.288,5281364,C09093
481.28,VD 2716;VD 2656,C30H42O3S,482.285468,24779635;24779636,;
482.2840164,"Propanoic acid, 2-hydroxy-, compd. with 2-ethylhexyl [[3-[[2-(dimethylamino)ethoxy]carbonyl]amino]-4-methylphenyl]carbamate (1:1)",C24H41N3O7,483.2944507,,
482.2840164,PS(O-16:0/0:0),C22H46NO8P,483.296107,52926303,
482.7931743,"Phosphorothioic acid, O-methyl O,O-bis(2,4,5-trichlorophenyl) ester",C13H7Cl6O3PS,483.7984678,,
484.1354603,Gemifloxacin mesylate,C19H24FN5O7S,485.1380473,,
484.1354603,Granular blue,C24H25Cl2N5O2,485.1385304,,
484.1354603,Nocardicin D,C23H23N3O9,485.1434,3045997,C17353
487.2299356,Prednicarbate,C27H36O8,488.2410056,,
487.3265692,"7',8'-Dihydro-8'-hydroxycitraniaxanthin",C33H44O3,488.3290453,,
488.191822,Trimazosin hydrochloride,C20H32ClN5O7,489.199026,,
488.191822,Terbinafine metabolite glucuronide,C25H31NO9,489.199884,,
497.2752235,"Acridine, 9,9'-octamethylenedi(imino)bis-",C34H34N4,498.2783471,,
498.2894882,"5í_Œ_-CHOLANIC ACID-3í_Œ±, 12í_Œ±-DIOL N-(2-SULPHOETHYL)-AMIDE",C26H45NO6S,499.296743,,
498.2894882,Taurodeoxycholic acid;Taurodeoxycholate,C26H45NO6S,499.296762,2733768;92042745,;C05463
498.2894882,Taurochenodeoxycholic acid;Tauroursodeoxycholic acid,C26H45NO6S,499.296762,387316;9848818,C05465;C16868
498.9292413,PFOS,C8HF17O3S,499.9374946,,
498.9292413,Perfluorooctanesulfonic acid,C8HF17O3S,499.9375,74483,C18142
500.2791825,Glycerophospho-N-Arachidonoyl Ethanolamine,C25H44NO7P,501.2855393,,
500.2791825,Aflatrem,C32H39NO4,501.2879,21118293,C20555
500.2791825,Fexofenadine,C32H39NO4,501.2879,3348,C06999
500.2791825,"LysoPE(20:4(8Z,11Z,14Z,17Z)/0:0)",C25H44NO7P,501.285539,53480952,
500.2791825,"LysoPE(0:0/20:4(8Z,11Z,14Z,17Z))",C25H44NO7P,501.285539,53480937,
500.2791825,"LysoPE(0:0/20:4(5Z,8Z,11Z,14Z))",C25H44NO7P,501.285539,71768151,
500.2791825,"PE(20:4(5Z,8Z,11Z,14Z)/0:0)",C25H44NO7P,501.285542,42607465,
502.2932772,"LysoPE(20:3(8Z,11Z,14Z)/0:0)",C25H46NO7P,503.3011893,,
502.2932772,"LysoPE(20:3(5Z,8Z,11Z)/0:0)",C25H46NO7P,503.301189,53480951,
502.2932772,"LysoPE(20:3(11Z,14Z,17Z)/0:0)",C25H46NO7P,503.301189,53480950,
502.2932772,"LysoPE(0:0/20:3(8Z,11Z,14Z))",C25H46NO7P,503.301189,53480935,
502.2932772,"LysoPE(0:0/20:3(5Z,8Z,11Z))",C25H46NO7P,503.301189,53480934,
502.2932772,"LysoPE(0:0/20:3(11Z,14Z,17Z))",C25H46NO7P,503.301189,53480933,
502.2932772,"PE(20:3(8Z,11Z,14Z)/0:0)",C25H46NO7P,503.301192,52925141,
504.3102246,"LysoPE(20:2(11Z,14Z)/0:0)",C25H48NO7P,505.3168394,,
504.3102246,"LysoPE(0:0/20:2(11Z,14Z))",C25H48NO7P,505.316839,53480932,
504.3102246,"PE(20:2(11Z,14Z)/0:0)",C25H48NO7P,505.316842,52925140,
504.3102246,"PC(17:2(9Z,12Z)/0:0)",C25H48NO7P,505.316842,52924043,
507.2229605,Bis(3-hydroxy-3-methylnon-1-yn-1-yl)mercury,C20H34HgO2,508.2265233,,
507.2229605,Gibberellin A37 glucosyl ester,C26H36O10,508.2308474,,
507.2229605,Cafamarine,C26H36O10,508.2308474,,
507.2229605,Mozambioside,C26H36O10,508.2308474,,
507.2229605,Acetyl-T2 Toxin,C26H36O10,508.2308474,546103,
507.2229605,Difluprednate,C27H34F2O7,508.2273,443936,C12695
508.3416765,LysoPC(17:0),C25H52NO7P,509.3481395,,
508.3416765,LysoPE(20:0/0:0),C25H52NO7P,509.3481395,,
508.3416765,PC(17:0/0:0)[U],C25H52NO7P,509.3481395,,
508.3416765,PC(16:0/O-1:0)[U],C25H52NO7P,509.3481395,,
508.3416765,PC(O-15:0/2:0)[U],C25H52NO7P,509.3481395,,
508.3416765,1-heptadecanoyl-sn-glycero-3-phosphocholine,C25H52NO7P,509.3481212,,
508.3416765,LysoPE(0:0/20:0),C25H52NO7P,509.34814,53480930,
508.3416765,PE(20:0/0:0),C25H52NO7P,509.348142,52925131,
508.3416765,PC(16:0/O-1:0),C25H52NO7P,509.348142,24779360,
508.3416765,PC(17:0/0:0),C25H52NO7P,509.348142,24779463,
508.3416765,PC(O-16:0/1:0),C25H52NO7P,509.348142,24779290,
508.3416765,PC(O-15:0/2:0),C25H52NO7P,509.348142,24779286,
508.3416765,PC(O-1:0/16:0),C25H52NO7P,509.348142,24779267,
509.2899116,PG(18:1(9Z)/0:0)[U],C24H47O9P,510.295728,,
509.2899116,PG(18:1(9E)/0:0)[U],C24H47O9P,510.295728,,
509.2899116,PG(18:1(9Z)/0:0),C24H47O9P,510.295773,9547135,
512.2679634,Sulfoglycolithocholate,C26H43NO7S,513.2760234,,
512.2679634,Sulfolithocholylglycine,C26H43NO7S,513.276026,,
512.2679634,Sulfoglycolithocholic acid,C26H43NO7S,513.276027,72222,
514.2846637,Candoxatril,C29H41NO7,515.2883027,,
514.2846637,Atracurium (Quaternary alcohol),C29H41NO7,515.2883027,,
514.2846637,Taurohyocholic acid;Tauro-b-muricholic acid,C26H45NO7S,515.291677,11954195;21124703,C15516;
514.2846637,Taurocholic acid;Tauroursocholic acid;Taurallocholic acid;Taurocholate,C26H45NO7S,515.291677,6675;44263378;12359086;46783527,;;;C05122
515.4085592,"1í_Œ±,25-dihydroxy-2í_Œ_-(6-hydroxyhexyl)vitamin D3 / 1í_Œ±,25-dihydroxy-2í_Œ_-(6-hydroxyhexyl)cholecalciferol",C33H56O4,516.417843,,
515.4085592,"1alpha,25-dihydroxy-2beta-(6-hydroxyhexyl)vitamin D3 / 1alpha,25-dihydroxy-2beta-(6-hydroxyhexyl)cholecalciferol",C33H56O4,516.417861,9547638,
523.718363,"3,5-Dibromo-N-(3,4-dibromophenyl)-2-hydroxybenzamide",C13H7Br4NO2,524.7210269,,
523.718363,STK365943,C13H7Br4NO2,524.7210269,,
524.2787708,"LysoPE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C27H44NO7P,525.2855393,,
524.2787708,"LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C27H44NO7P,525.285539,53480945,
524.2787708,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C27H44NO7P,525.285542,52925132,
524.3356759,AC1NRVIF,C28H53ClN3PSi,525.3434895,,
526.2934242,N-(tert-Butoxycarbonyl)valylprolylglycylvalylglycine,C24H41N5O8,527.2955133,,
526.2934242,"LysoPE(22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",C27H46NO7P,527.301189,53480955,
526.2934242,"LysoPE(22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",C27H46NO7P,527.301189,53480954,
526.2934242,"LysoPE(0:0/22:5(7Z,10Z,13Z,16Z,19Z))",C27H46NO7P,527.301189,53480944,
526.2934242,"LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z))",C27H46NO7P,527.301189,53480943,
526.3508319,Daphniphylline,C32H49NO5,527.3610737,,
527.2136381,"1-{2-[(5-chloropyridin-2-yl)amino]-2-oxoethyl}-5-(2-methoxyethoxy)-N-[1-(propan-2-yl)piperidin-4-yl]-1H-pyrrolo[2,3-c]pyridine-2-carboxamide",C26H33ClN6O4,528.2251812,,
527.2136381,Dexamethasone acefurate,C29H33FO8,528.2159462,,
527.2136381,"16,17-Dihydro-16a,17-dihydroxygibberellin A4 17-glucoside",C25H36O12,528.2206766,,
527.2136381,Dutasteride,C27H30F6N2O2,528.2211474,6918296,
527.3167311,"N,N'-bis[2-(3,4-dimethoxyphenyl)ethyl]decanediamide",C30H44N2O6,528.3199371,,
527.3167311,Neolinderatone,C35H44O4,528.323961,14376406,
527.3167311,Neolinderachalcone,C35H44O4,528.323961,42607600,
528.263595,glycochenodeoxycholate-3-sulfate,C26H43NO8S,529.270941,,
528.263595,"Glycine, N-[(3a,5b,7a)-3-hydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-",C26H43NO8S,529.270941,,
528.263595,"Glycine, N-[(3a,5b,7b)-3-hydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]",C26H43NO8S,529.270941,,
528.263595,"N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-Glycine",C26H43NO8S,529.270941,,
528.263595,"N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfoxy)cholan-24-yl]-Glycine",C26H43NO8S,529.270942,21116917,
528.263595,glycochenodeoxycholic acid 7-sulfate,C26H43NO8S,529.270942,11954205,C15559
528.3043518,"LysoPE(22:4(7Z,10Z,13Z,16Z)/0:0)",C27H48NO7P,529.3168394,,
528.3043518,"LysoPE(0:0/22:4(7Z,10Z,13Z,16Z))",C27H48NO7P,529.316839,53480942,
528.3043518,"PE(22:4(7Z,10Z,13Z,16Z)/0:0)",C27H48NO7P,529.316842,52925133,
533.292302,AGN-PC-0LP4LD,C30H34N10,534.2967911,,
533.292302,"PG(20:3(8Z,11Z,14Z)/0:0)",C26H47O9P,534.295773,52927448,
538.3160748,PS(19:0/0:0),C25H50NO9P,539.322322,52926296,
538.7538119,"3,3',5,5'-Tetrabromobisphenol A",C15H12Br4O2,539.757078,,
538.7538119,"1,1'-[Methylenebis(oxy)]bis(2,6-dibromo-4-methylbenzene)",C15H12Br4O2,539.757078,,
538.7538119,Tetrabromobisphenol A,C15H12Br4O2,539.7571,6618,C13620
539.2482403,"17-í_Œ±, 21-dihydroxy-11,20-dioxo-5-í_Œ_-pregnan-3-í_Œ±-yl-í_Œ_-d-glucuronide",C27H40O11,540.257065,,
539.2482403,Tetrahydroaldosterone-3-glucuronide,C27H40O11,540.257062,167918,
541.2644588,Cortolone-3-glucuronide,C27H42O11,542.2727122,,
544.1946442,"Ethyl 4-[[6-[(4-ethoxyphenyl)carbamoyl]-4-oxo-3-phenethyl-1,3-thiazinan-2-ylidene]amino]benzoate",C30H31N3O5S,545.1984421,,
544.264515,Geldanamycin Analog,C28H39N3O8,545.2737152,,
544.264515,"PS(20:4(5Z,8Z,11Z,14Z)/0:0)",C26H44NO9P,545.275372,42607475,
546.2680516,Ergosine,C30H37N5O5,547.2795,105137,C09167
546.2786925,"PS(20:3(8Z,11Z,14Z)/0:0)",C26H46NO9P,547.291022,52926290,
548.2317063,"Butanedioic acid, sulfo-, mono[2-[[(9Z)-1-oxo-9-octadecenyl]amino]ethyl] ester, disodium salt",C24H41NNa2O8S,549.2348268,,
548.2317063,"2,4-Imidazolidinedione, 5,5-bis(4-methoxyphenyl)-3-(3-(4-phenyl-1-piperidinyl)propyl)-, monohydrochloride",C31H36ClN3O4,549.2394343,,
548.2958552,"PS(20:2(11Z,14Z)/0:0)",C26H48NO9P,549.306672,52926289,
550.3518547,PE(9:0/13:0)[U],C27H54NO8P,551.358663,,
550.3518547,PE(12:0/10:0)[U],C27H54NO8P,551.358663,,
550.3518547,PE(10:0/12:0)[U],C27H54NO8P,551.358663,,
550.3518547,PE(11:0/11:0)[U],C27H54NO8P,551.358663,,
550.3518547,PC(9:0/10:0)[U],C27H54NO8P,551.3587042,,
550.3518547,PC(17:0/2:0)[S],C27H54NO8P,551.3587042,,
550.3518547,PC(16:0/3:0)[U],C27H54NO8P,551.3587042,,
550.3518547,PC(10:0/9:0)[U],C27H54NO8P,551.3587042,,
550.3518547,PC(17:0/2:0),C27H54NO8P,551.358707,24778789,
550.3518547,PC(16:0/3:0),C27H54NO8P,551.358707,18631367,
552.3302695,PS(20:0/0:0),C26H52NO9P,553.337972,52926280,
554.3035439,Pateamine,C31H45N3O4S,555.3131,10053416,C19917
554.3475865,"[9-[1-(1-acetyl-3-acetyloxy-5-methylpiperidin-2-yl)ethyl]-10,11b-dimethyl-11-oxo-2,3,4,4a,5,6,6a,6b,7,10,10a,11a-dodecahydro-1H-benzo[a]fluoren-3-yl] acetate",C33H49NO6,555.3559883,,
556.3258398,"(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-oyl taurine",C29H51NO7S,557.338627,42608425,
556.3258398,"(25R)-1beta,3alpha,7alpha-trihydroxy-5beta-cholestan-27-oyl taurine",C29H51NO7S,557.338627,42608424,
561.381019,Cholesterol glucuronide,C33H54O7,562.386956,44263367,
563.4998591,9-OAHSA,C36H68O4,564.5117607,,
563.4998591,12-OAHSA,C36H68O4,564.5117607,,
563.4998591,FAHFA(18:1(9Z)/13-O-18:0),C36H68O4,564.51176,126456513,
563.4998591,FAHFA(18:1(9Z)/12-O-18:0),C36H68O4,564.51176,87633653,
563.4998591,FAHFA(18:1(9Z)/11-O-18:0),C36H68O4,564.51176,126457336,
563.4998591,FAHFA(18:1(9Z)/10-O-18:0),C36H68O4,564.51176,126457335,
563.4998591,FAHFA(18:1(9Z)/9-O-18:0),C36H68O4,564.51176,13294502,
563.4998591,FAHFA(18:1(9Z)/8-O-18:0),C36H68O4,564.51176,126457334,
563.4998591,FAHFA(18:1(9Z)/7-O-18:0),C36H68O4,564.51176,126457333,
563.4998591,FAHFA(18:1(9Z)/5-O-18:0),C36H68O4,564.51176,126456528,
566.277896,Dihydrodeoxystreptomycin,C21H41N7O11,567.2864052,,
566.277896,3'-Deoxydihydrostreptomycin,C21H41N7O11,567.2864,11953824,C03755
566.3224742,"LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C30H50NO7P,567.3324895,,
566.3224742,"PC(22:6(4E,7E,10E,13E,16E,19E)/0:0)[U]",C30H50NO7P,567.3324895,,
566.3224742,Penitrem D,C37H45NO4,567.3349,3035208,C20596
566.3224742,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C30H50NO7P,567.332492,10415542,
566.3464235,PS(21:0/0:0),C27H54NO9P,567.353622,52926294,
567.3152036,6í_Œ±-Glucuronosylhyodeoxycholate,C30H48O10,568.3247478,,
567.3152036,"(3a,5b,7a)-23-carboxy-7-hydroxy-24-norcholan-3-yl, b-D-Glucopyranosiduronic acid",C30H48O10,568.32475,,
567.3152036,"(2S,3S,4S,5R,6R)-6-[[(3R,5R,6S,8S,9S,10R,13R,14S,17R)-17-[(1R)-3-carboxy-1-methyl-propyl]-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-3,4,5-trihydroxy-tetrahydropyran-2-carboxylic acid",C30H48O10,568.324748,118701023,
567.3152036,Deoxycholic acid 3-glucuronide,C30H48O10,568.324751,44263368,
567.3152036,"Chenodeoxycholic acid 3-glucuronide;(3alpha,5beta,7alpha)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-beta-D-Glucopyranosiduronic acid;(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",C30H48O10,568.324751,44263356;20849182;21252299,;;
568.3402021,Janthitrem C,C37H47NO4,569.3505,156106,C20601
568.3402021,"LysoPC(22:5(7Z,10Z,13Z,16Z,19Z))",C30H52NO7P,569.34814,53480475,
568.3402021,"LysoPC(22:5(4Z,7Z,10Z,13Z,16Z))",C30H52NO7P,569.34814,53480473,
569.3376687,Tributyltin linoleate,C30H58O2Sn,570.3458758,,
571.3707846,3'-N-Acetyl-4'-O-(14-methylpentadecanoyl)fusarochromanone,C33H52N2O6,572.3825374,,
576.5703379,Cer(m18:1(4E)/20:0),C38H75NO2,577.57978,73242197,
576.6446421,2-Octyl-N-(2-octyldodecyl)dodecan-1-amine,C40H83N,577.6525517,,
577.3745763,Pandaroside D,C33H54O8,578.381871,52931556,
577.3745763,"1,25-Dihydroxyvitamin D3 3-glycoside",C33H54O8,578.381871,21764985,
577.3745763,(25S)-5beta-spirostan-3beta-yl beta-D-glucoside;Asparagoside A;Timosaponin A-I,C33H54O8,578.381871,52931436;440454;46173862,;C08886;C17074
580.2855451,N3'-Acetylapramycin,C23H43N5O12,581.2908,439828,C02856
580.3624245,PS(22:0/0:0),C28H56NO9P,581.369272,52926293,
581.2410453,AGN-PC-0OC1GT,C39H30N6,582.253195,,
581.2410453,Azelnidipine,C33H34N4O6,582.2478348,,
581.2410453,Biliverdin IX,C33H34N4O6,582.2478348,,
581.2410453,Biliverdin,C33H34N4O6,582.2478,,C00500
582.2715077,Dihydroergotamine,C33H37N5O5,583.2795,10531,C07798
582.2715077,Dihydrostreptomycin,C21H41N7O12,583.2813,439369,C01023
589.3013896,I-Urobilin,C33H42N4O6,590.3104351,,
589.3013896,Urobilin,C33H42N4O6,590.3104,5280819,C05794
589.3013896,D-Urobilinogen,C33H42N4O6,590.3104,440784,C05791
591.32,Mesobilirubinogen,C33H44N4O6,592.3260852,,
591.32,I-Urobilinogen,C33H44N4O6,592.3261,26818,C05790
591.32,Debromoaplysiatoxin,C32H48O10,592.3247,440576,C05148
591.3924599,Tuberoside,C34H56O8,592.3975188,,
591.3924599,Collettiside I,C34H56O8,592.397521,52931482,
592.3616796,POV-PC,C29H56NO9P,593.3692689,,
592.3616796,PC(16:0/5:0(CHO)),C29H56NO9P,593.369272,23557187,
593.3666962,Ethinyl estradiol mixture with ethisterone,C40H50O4,594.3709101,,
593.3666962,"7,8-Dehydroastaxanthianthin",C40H50O4,594.3709101,,
593.3666962,4-Keto-4'-hydroxyalloxanthin,C40H50O4,594.370911,14408315,
593.3666962,"7,8-Didehydroastaxanthin",C40H50O4,594.370911,6443726,
594.4,Jurubine,C33H57NO8,595.40842,52931419,
595.2880089,"methyl 3-[5-acetyl-2-[2-[[3-ethyl-5-[(3-ethyl-4-methyl-5-oxopyrrol-2-yl)methylidene]-4-methylpyrrol-2-ylidene]methyl]-3-methyl-4-oxo-1H-cyclopenta[b]pyrrol-6-ylidene]-4-methyl-3,4-dihydropyrrol-3-yl]propanoate",C35H40N4O5,596.2998704,,
595.2880089,Salannin,C34H44O9,596.2985,5281310,C08780
595.2880089,"PI(18:2(9Z,12Z)/0:0)",C27H49O12P,596.296168,,
595.4133741,Bacteriorubixanthinal,C41H56O3,596.422946,16061261,
595.4954619,Glycerol triundecanoate,C36H68O6,596.5015899,83574,
597.3037448,PI(18:1(9Z)/0:0),C27H51O12P,598.311818,,
598.7096455,"3H-Xanthen-3-one, 2,4,5,7-tetrabromo-6-hydroxy-9-phenyl-",C19H8Br4O3,599.7206925,,
599.32,5-Oxoavermectin ''2a'' aglycone,C34H48O9,600.3298,11953981,C11970
599.32,6-O-(1-O-stearoyl-sn-glycero-3-phosphono)-1D-myo-inositol;PI(18:0/0:0),C27H53O12P,600.327464,;,;
606.3018472,Chymostatin,C31H41N7O6,607.3118,443119,C11308
608.3188118,"N-[2-(3,4-dimethoxyphenyl)ethyl]-2-[[2,6-di(propan-2-yl)phenyl]carbamoyl-(2-methoxyethyl)amino]-N-[(5-methylthiophen-2-yl)methyl]acetamide",C34H47N3O5S,609.3236426,,
608.3544406,PGPC,C29H56NO10P,609.3641835,,
608.3544406,PC(16:0/5:0(COOH)),C29H56NO10P,609.364187,46907872,
609.5091016,"Aluminum, hydroxybis(octadecanoato-.kappa.O)-",C36H71AlO5,610.511689,,
609.5091016,Glycerol 1-dodecanoate 2-tetradecanoate 3-octanoate,C37H70O6,610.51724,,
609.5091016,"Glycerol 1,3-didodecanoate 2-decanoate",C37H70O6,610.51724,,
611.38,"Cholestane-3,7,12,25-tetrol-3-glucuronide",C33H56O10,612.387351,44263366,
611.38,4-Oxomytiloxanthin,C40H52O5,612.381476,16061213,
612.2610645,Ferroxamine,C25H45FeN6O8,613.2648296,46173771,
612.7578182,Diatrizoic acid,C11H9I3N2O4,613.7696508,,
612.7578182,Iothalamic acid,C11H9I3N2O4,613.7696604,,
612.7578182,Diatrizoate,C11H9I3N2O4,613.769637,,
613.3593368,C-Toxiferine I,C40H46N4O2,614.3621,5281411,C09246
613.3593368,Kurilensoside H,C32H54O11,614.366616,52931571,
615.2440048,3-Vinylbacteriochlorophyllide a,C35H36MgN4O5,616.2536122,,
616.3626766,Lolicine B,C38H51NO6,617.3716,72734311,C20585
619.2884467,"PI(20:4(5Z,8Z,11Z,14Z)/0:0)",C29H49O12P,620.296168,,
624.3388538,"(3a,5b,7b)-24-[(carboxymethyl)amino]-7-hydroxy-24-oxocholan-3-yl-b-D-glucopyranosiduronic acid,",C32H51NO11,625.346214,,
624.3388538,Glycochenodeoxycholic acid 3-glucuronide,C32H51NO11,625.346215,44263370,
628.7191537,"(1,2-Phenylene)bis[(3,5-dibromo-4-hydroxyphenyl)methanone]",C20H10Br4O4,629.7312572,,
629.4539379,Zinc isooctadecanoate,C36H70O4Zn,630.4565529,,
629.4539379,"Octadecanoic acid, zinc salt",C36H70O4Zn,630.4565529,,
629.4539379,Zinc octadecanoate,C36H70O4Zn,630.4565573,11178,
629.4539379,PA(P-18:0/14:1(9Z)),C35H67O7P,630.462444,52929686,
629.4539379,PA(P-16:0/16:1(9Z)),C35H67O7P,630.462444,52929663,
631.2411427,3-Hydroxyethylchlorophyllide a,C35H36MgN4O6,632.2485268,,
631.2411427,Bacteriochlorophyllide a,C35H36MgN4O6,632.2485268,,
635.3380626,Vecuronium bromide,C34H57BrN2O4,636.3501704,,
635.3380626,NSC348884,C38H40N10,636.3437413,,
635.3380626,"N,N,N',N'-tetrakis[(1-methylbenzimidazol-2-yl)methyl]ethane-1,2-diamine",C38H40N10,636.3437413,,
635.3380626,Ansatrienin A,C36H48N2O8,636.3411,5282069,C12098
637.4312462,Ginsenoside Rh1,C36H62O9,638.4393836,12855917,
637.4312462,Sanchinoside B1,C36H62O9,638.4393836,,
637.4312462,Ginsenoside F1,C36H62O9,638.4394,9809542,C20780
640.2929733,Lipoxin C4,C30H47N3O10S,641.29822,9548805,
645.3627293,Monoglucuronylglycyrrhetinic acid,C36H54O10,646.3716979,,
645.3627293,Gypsogenin 3-O-b-D-glucuronide,C36H54O10,646.3716979,13919536,
645.3627293,abrusoside A;Abrusoside A,C36H54O10,646.371701,6857683;441902,;C08920
648.6352115,N-Lignoceroylsphingosine,C42H83NO3,649.6372955,5789754,
648.6352115,Ceramide (d18:1/24:0),C42H83NO3,649.637294,,
648.6352115,Cer(d18:0/24:1(15Z)),C42H83NO3,649.637295,5283576,
648.6352115,Cer(d18:1/24:0),C42H83NO3,649.637295,5283571,
649.2072426,"4,4'-{[2-(4-Methoxyphenyl)dihydropyrimidine-1,3(2H,4H)-diyl]bis(methylene)}bis[N,N-bis(2-chloroethyl)aniline]",C33H42Cl4N4O,650.2112727,,
649.2072426,"N-[[5-[2-[3-(4-fluorophenyl)-5-(4-methoxyphenyl)-3,4-dihydropyrazol-2-yl]-2-oxoethyl]sulfanyl-4-phenyl-1,2,4-triazol-3-yl]methyl]-2-phenoxyacetamide",C35H31FN6O4S,650.2111527,,
653.257388,Isocoproporphyrin,C36H38N4O8,654.268966,,
653.257388,Coproporphyrin IV,C36H38N4O8,654.268966,,
653.257388,Coproporphyrin II,C36H38N4O8,654.268966,,
653.257388,Cryptophycin 1,C35H43ClN2O8,654.2708,6438401,C16877
653.257388,Coproporphyrin III,C36H38N4O8,654.269,,C05770
653.257388,Coproporphyrin I,C36H38N4O8,654.269,,C05769
655.1482308,TENIPOSIDE,C32H32O13S,656.1563618,,
655.1482308,Teniposide,C32H32O13S,656.1564,23724511,C11153
655.1482308,"Corniculatusin 3,7-diglucoside",C28H32O18,656.158871,44259985,
655.1482308,Ranupenin 3-galactoside-8-glucoside,C28H32O18,656.158871,44259975,
655.1482308,Quercetagetin 7-methyl ether 3-cellobioside,C28H32O18,656.158871,44259857,
655.1482308,"Patuletin 3,7-diglucoside",C28H32O18,656.158871,44259785,
655.1482308,Patuletin 3-gentiobioside,C28H32O18,656.158871,44259783,
655.1482308,Mearnsetin 3-galactosyl-(1->4)-galactoside,C28H32O18,656.158871,44259502,
655.1482308,"Laricitrin 3,5'-diglucoside",C28H32O18,656.158871,,
655.1482308,"3,6,7,8,3',4'-Hexahydroxy-5'-methoxyflavone 7-neohesperidoside",C28H32O18,656.158871,44258708,
655.2253174,"8-formyl-4-hydroxy-N-(2-hydroxyethyl)-6-methoxy-3-[(7-methoxy-1-benzofuran-2-carbonyl)-[2-(2-methoxyphenyl)ethyl]amino]-3,4,4a,9b-tetrahydrodibenzofuran-1-carboxamide",C36H36N2O10,656.2369954,,
655.2253174,Triphyllin A,C30H40O16,656.231641,44257138,
655.4213539,Enalkiren,C35H56N6O6,656.4261,60594,C07466
659.3773491,23-epi-26-Deoxyactein,C37H56O10,660.387348,,
661.2449414,Kuwanon R,C40H38O9,662.2515828,,
661.2449414,Kuwanon Q,C40H38O9,662.2515828,,
663.2298292,Orvepitant hydrochloride,C31H36ClF7N4O2,664.2415016,,
663.2298292,Nirurin,C32H40O15,664.236726,42608097,
